user_id,genres,year_review_posted,playtime_forever
76561198095839864,Rpg,2014.0,1797.0
76561198095839864,Simulation,2014.0,1797.0
76561198095839864,Casual,2015.0,2331.0
76561198095839864,Free To Play,2015.0,2331.0
76561198095839864,Indie,2015.0,2331.0
76561198095839864,Massively Multiplayer,2015.0,2331.0
76561198095839864,Rpg,2015.0,2331.0
76561198095839864,Action,2015.0,84.0
76561198095839864,Rpg,2015.0,84.0
mrwillsy,Action,2014.0,1314.0
mrwillsy,Adventure,2014.0,1314.0
mrwillsy,Indie,2014.0,1314.0
mrwillsy,Rpg,2014.0,1314.0
Razorleaff,Action,2013.0,1425.0
Razorleaff,Adventure,2013.0,1425.0
Razorleaff,Casual,2013.0,1425.0
Razorleaff,Indie,2013.0,1425.0
Razorleaff,Rpg,2013.0,1425.0
Razorleaff,Casual,2015.0,171.0
Razorleaff,Indie,2015.0,171.0
Razorleaff,Simulation,2015.0,171.0
76561198047639654,Action,2014.0,5268.0
76561198047639654,Simulation,2014.0,5268.0
76561198047639654,Strategy,2014.0,5268.0
76561198047639654,Action,2014.0,1522.0
76561198047639654,Adventure,2014.0,1522.0
76561198092068521,Action,2015.0,4469.0
76561198092068521,Action,2015.0,573.0
76561198092068521,Action,2014.0,439.0
76561198092068521,Free To Play,2014.0,439.0
76561198092068521,Indie,2014.0,439.0
76561198086428888,Action,2014.0,1782.0
76561198086428888,Adventure,2014.0,1782.0
76561198086428888,Indie,2014.0,1782.0
76561198086428888,Massively Multiplayer,2014.0,1782.0
76561198086428888,Rpg,2014.0,1782.0
76561198086428888,Early Access,2014.0,1782.0
3046123,Indie,2015.0,80095.0
3046123,Simulation,2015.0,80095.0
crixis48,Action,2014.0,1700.0
crixis48,Action,2014.0,1206.0
crixis48,Indie,2014.0,1206.0
crixis48,Strategy,2014.0,1206.0
crixis48,Casual,2014.0,180.0
crixis48,Free To Play,2014.0,180.0
crixis48,Indie,2014.0,180.0
crixis48,Early Access,2014.0,180.0
crixis48,Action,2015.0,112.0
crixis48,Casual,2015.0,112.0
crixis48,Indie,2015.0,112.0
crixis48,Action,2014.0,188.0
crixis48,Adventure,2014.0,188.0
crixis48,Free To Play,2014.0,188.0
crixis48,Indie,2014.0,188.0
76561198028072716,Action,2014.0,8340.0
76561198028072716,Indie,2014.0,8340.0
76561198028072716,Massively Multiplayer,2014.0,8340.0
76561198028072716,Early Access,2014.0,8340.0
76561198028072716,Action,2015.0,24615.0
76561198088699917,Action,2014.0,82.0
76561198048996327,Action,2014.0,4751.0
76561198048996327,Adventure,2014.0,4751.0
Crudetasmanian,Action,2013.0,1894.0
Crudetasmanian,Rpg,2013.0,1894.0
76561197993847898,Action,2014.0,51.0
76561197993847898,Adventure,2014.0,51.0
76561197993847898,Indie,2014.0,51.0
76561197993847898,Adventure,2015.0,1519.0
76561197993847898,Indie,2015.0,1519.0
76561197993847898,Rpg,2015.0,1519.0
76561197993847898,Strategy,2015.0,1519.0
Cryotechnic68,Action,2015.0,51789.0
Cryotechnic68,Action,2015.0,1111.0
Cryotechnic68,Adventure,2015.0,1111.0
Cryotechnic68,Indie,2015.0,1111.0
Cryotechnic68,Simulation,2015.0,1111.0
Cryotechnic68,Strategy,2015.0,1111.0
caffinatedshit,Action,2012.0,1639.0
caffinatedshit,Adventure,2012.0,1639.0
caffinatedshit,Action,2012.0,2852.0
caffinatedshit,Rpg,2012.0,2852.0
caffinatedshit,Action,2012.0,4817.0
caffinatedshit,Adventure,2013.0,1177.0
caffinatedshit,Action,2014.0,137.0
caffinatedshit,Indie,2014.0,137.0
caffinatedshit,Adventure,2013.0,578.0
baeritto,Indie,2014.0,12370.0
baeritto,Simulation,2014.0,12370.0
Makurii,Action,2014.0,1932.0
Makurii,Rpg,2014.0,1932.0
Makurii,Action,2015.0,7687.0
Makurii,Rpg,2015.0,7687.0
Makurii,Action,2014.0,58371.0
Makurii,Action,2014.0,1552.0
Makurii,Indie,2014.0,1552.0
Makurii,Rpg,2014.0,1552.0
76561197976370569,Adventure,2015.0,362.0
76561198043043907,Action,2015.0,824.0
76561198043043907,Adventure,2015.0,824.0
76561198043043907,Simulation,2015.0,824.0
76561198043043907,Early Access,2015.0,824.0
76561198087515956,Action,2015.0,1020.0
76561198087515956,Free To Play,2015.0,1020.0
ManaGenji,Indie,2015.0,4623.0
ManaGenji,Simulation,2015.0,4623.0
ManaGenji,Strategy,2015.0,4623.0
ManaGenji,Early Access,2015.0,4623.0
ManaGenji,Action,2015.0,154.0
ManaGenji,Indie,2015.0,154.0
ManaGenji,Simulation,2015.0,154.0
chewintheCUD,Indie,2011.0,1927.0
76561198064663981,Action,2014.0,48053.0
76561198064663981,Indie,2014.0,603.0
76561198064663981,Simulation,2014.0,603.0
76561198064663981,Strategy,2014.0,603.0
76561198064663981,Action,2014.0,634.0
76561198064663981,Free To Play,2014.0,634.0
76561198064663981,Indie,2014.0,634.0
76561198064663981,Strategy,2014.0,634.0
76561198064663981,Action,2014.0,12911.0
76561198064663981,Rpg,2014.0,12911.0
76561198052266063,Rpg,2015.0,4947.0
CupcakesArePainful,Rpg,2015.0,4516.0
CupcakesArePainful,Strategy,2015.0,4516.0
theartificialchicken,Action,2014.0,20063.0
theartificialchicken,Free To Play,2014.0,20063.0
theartificialchicken,Massively Multiplayer,2014.0,20063.0
76561198066876703,Action,2015.0,57388.0
76561198066876703,Free To Play,2015.0,57388.0
curtiits,Action,2013.0,174561.0
curtiits,Action,2015.0,14508.0
curtiits,Adventure,2015.0,14508.0
76561198025628522,Adventure,2015.0,907.0
76561198025628522,Action,2015.0,3409.0
76561198025628522,Adventure,2015.0,3409.0
76561198025628522,Indie,2015.0,3409.0
76561198025628522,Simulation,2015.0,3409.0
76561198025628522,Early Access,2015.0,3409.0
deathbyFIREWORKS,Action,2013.0,8938.0
deathbyFIREWORKS,Rpg,2013.0,8938.0
76561198127261950,Indie,2015.0,17.0
76561198077828707,Action,2015.0,50559.0
CheeZeIzLuv,Action,2014.0,17.0
CheeZeIzLuv,Free To Play,2014.0,17.0
CheeZeIzLuv,Indie,2014.0,17.0
CheeZeIzLuv,Action,2014.0,995.0
CheeZeIzLuv,Rpg,2014.0,995.0
CheeZeIzLuv,Action,2014.0,542.0
scyana4,Indie,2014.0,20482.0
scyana4,Simulation,2014.0,20482.0
scyana4,Action,2014.0,332.0
scyana4,Indie,2014.0,332.0
scyana4,Action,2015.0,35519.0
scyana4,Action,2015.0,931.0
scyana4,Free To Play,2015.0,931.0
scyana4,Indie,2015.0,931.0
76561198010871424,Indie,2014.0,1617.0
76561198010871424,Simulation,2014.0,1617.0
76561198010871424,Strategy,2014.0,1617.0
76561198010871424,Adventure,2015.0,544.0
76561198010871424,Indie,2015.0,544.0
76561198010871424,Rpg,2015.0,544.0
76561198010871424,Simulation,2015.0,544.0
76561198010871424,Strategy,2015.0,544.0
76561198029595343,Indie,2014.0,1667.0
76561198029595343,Rpg,2014.0,1667.0
76561198029595343,Simulation,2014.0,1667.0
76561198029595343,Early Access,2014.0,1667.0
cyroth,Indie,2011.0,42.0
cyroth,Strategy,2011.0,42.0
cyroth,Adventure,2013.0,1003.0
cyroth,Action,2014.0,151.0
cyroth,Adventure,2014.0,151.0
cyroth,Indie,2014.0,151.0
cyroth,Action,2015.0,1282.0
Cystrade,Action,2014.0,1105.0
Cystrade,Free To Play,2014.0,1105.0
Cystrade,Indie,2014.0,1105.0
Cystrade,Massively Multiplayer,2014.0,1105.0
Cystrade,Rpg,2014.0,1105.0
Cystrade,Simulation,2014.0,1105.0
76561198073775164,Action,2014.0,5402.0
76561198073775164,Adventure,2014.0,5402.0
76561198073775164,Indie,2014.0,5402.0
76561198073775164,Rpg,2014.0,5402.0
SpookyTheNotCuteGhost,Indie,2015.0,124773.0
SpookyTheNotCuteGhost,Simulation,2015.0,124773.0
SpookyTheNotCuteGhost,Action,2015.0,11475.0
SpookyTheNotCuteGhost,Adventure,2015.0,11475.0
76561198081375074,Action,2015.0,465.0
76561198081375074,Adventure,2015.0,465.0
76561198081375074,Indie,2015.0,465.0
gearlan,Action,2014.0,2562.0
gearlan,Adventure,2014.0,2562.0
gearlan,Casual,2014.0,2562.0
gearlan,Free To Play,2014.0,2562.0
gearlan,Indie,2014.0,2562.0
gearlan,Action,2015.0,5298.0
gearlan,Adventure,2015.0,5298.0
gearlan,Indie,2015.0,5298.0
gearlan,Rpg,2015.0,5298.0
gearlan,Simulation,2015.0,5298.0
heilmeinyellerr,Action,2014.0,8254.0
heilmeinyellerr,Adventure,2014.0,8254.0
heilmeinyellerr,Casual,2014.0,8254.0
heilmeinyellerr,Indie,2014.0,8254.0
heilmeinyellerr,Rpg,2014.0,8254.0
76561198080574444,Action,2015.0,10205.0
76561198080574444,Rpg,2015.0,10205.0
thets_racist,Action,2015.0,1671.0
thets_racist,Indie,2015.0,1671.0
thets_racist,Rpg,2015.0,1671.0
thets_racist,Action,2015.0,136.0
thets_racist,Adventure,2015.0,136.0
thets_racist,Indie,2015.0,136.0
thets_racist,Action,2015.0,16673.0
thets_racist,Free To Play,2015.0,16673.0
thets_racist,Indie,2015.0,16673.0
thets_racist,Massively Multiplayer,2015.0,16673.0
thets_racist,Rpg,2015.0,16673.0
thets_racist,Simulation,2015.0,16673.0
thets_racist,Strategy,2015.0,997.0
DakiniBrave,Adventure,2015.0,214.0
DakiniBrave,Indie,2015.0,214.0
DakiniBrave,Rpg,2015.0,214.0
DakiniBrave,Action,2014.0,978.0
DakiniBrave,Adventure,2014.0,978.0
DakiniBrave,Indie,2014.0,978.0
DakiniBrave,Rpg,2014.0,978.0
DakiniBrave,Adventure,2015.0,173.0
DakiniBrave,Indie,2015.0,173.0
DakiniBrave,Rpg,2015.0,173.0
DakiniBrave,Casual,2014.0,304.0
DakiniBrave,Indie,2014.0,304.0
DakiniBrave,Rpg,2014.0,304.0
DakiniBrave,Simulation,2014.0,304.0
76561198099912561,Indie,2015.0,3970.0
76561198099912561,Simulation,2015.0,3970.0
76561198099912561,Strategy,2015.0,3970.0
Dubzayyy,Indie,2014.0,115.0
ImTheSloth,Action,2014.0,1573.0
ImTheSloth,Free To Play,2014.0,1573.0
ImTheSloth,Indie,2014.0,1573.0
ImTheSloth,Casual,2014.0,554.0
ImTheSloth,Indie,2014.0,554.0
ImTheSloth,Simulation,2014.0,554.0
ImTheSloth,Action,2015.0,7613.0
ImTheSloth,Adventure,2015.0,7613.0
twinturboskyline,Action,2014.0,701.0
twinturboskyline,Action,2014.0,554.0
twinturboskyline,Rpg,2014.0,554.0
twinturboskyline,Action,2014.0,1563.0
Dansnaith,Action,2014.0,1115.0
itsdandytime,Indie,2014.0,7336.0
itsdandytime,Simulation,2014.0,7336.0
itsdandytime,Action,2014.0,1354.0
itsdandytime,Action,2014.0,61.0
itsdandytime,Adventure,2014.0,61.0
itsdandytime,Indie,2014.0,61.0
itsdandytime,Action,2014.0,7.0
itsdandytime,Adventure,2014.0,7.0
itsdandytime,Casual,2014.0,7.0
itsdandytime,Indie,2014.0,7.0
76561198057762473,Action,2014.0,953.0
76561198057762473,Adventure,2014.0,953.0
76561198057762473,Indie,2014.0,953.0
76561198057762473,Rpg,2014.0,953.0
76561198057762473,Action,2014.0,664.0
76561198057762473,Free To Play,2014.0,664.0
76561198057762473,Indie,2014.0,664.0
76561198057762473,Action,2015.0,522.0
76561198057762473,Adventure,2015.0,522.0
76561198057762473,Casual,2015.0,522.0
76561198057762473,Free To Play,2015.0,522.0
76561198057762473,Massively Multiplayer,2015.0,522.0
76561198057762473,Rpg,2015.0,522.0
greedylilshit,Action,2014.0,682.0
rainbowexplosian,Action,2014.0,274.0
rainbowexplosian,Action,2014.0,1782.0
rainbowexplosian,Adventure,2014.0,1782.0
rainbowexplosian,Indie,2014.0,1782.0
rainbowexplosian,Rpg,2014.0,1782.0
rainbowexplosian,Action,2014.0,1305.0
rainbowexplosian,Action,2013.0,238.0
rainbowexplosian,Free To Play,2013.0,238.0
rainbowexplosian,Indie,2013.0,238.0
rainbowexplosian,Action,2014.0,259.0
rainbowexplosian,Action,2014.0,448.0
rainbowexplosian,Indie,2014.0,448.0
rainbowexplosian,Simulation,2014.0,448.0
rainbowexplosian,Action,2015.0,666.0
rainbowexplosian,Adventure,2015.0,666.0
rainbowexplosian,Indie,2015.0,666.0
rainbowexplosian,Adventure,2015.0,42.0
rainbowexplosian,Casual,2015.0,42.0
rainbowexplosian,Indie,2015.0,42.0
Alpha_m0use,Action,2013.0,10715.0
Alpha_m0use,Adventure,2013.0,10715.0
Alpha_m0use,Indie,2013.0,10715.0
Alpha_m0use,Massively Multiplayer,2013.0,10715.0
Alpha_m0use,Rpg,2013.0,10715.0
Alpha_m0use,Early Access,2013.0,10715.0
76561198072343532,Action,2013.0,5057.0
76561198072343532,Free To Play,2013.0,5057.0
76561198072343532,Massively Multiplayer,2013.0,5057.0
76561198072343532,Action,2015.0,1307.0
76561198072343532,Adventure,2015.0,1307.0
76561198072343532,Casual,2015.0,1307.0
76561198072343532,Free To Play,2015.0,1307.0
76561198072343532,Indie,2015.0,1307.0
76561198072343532,Action,2015.0,48693.0
76561198047633346,Action,2013.0,16648.0
29123,Free To Play,2015.0,63222.0
29123,Action,2015.0,63222.0
29123,Strategy,2015.0,63222.0
29123,Indie,2015.0,63222.0
29123,Sports,2015.0,63222.0
76561198048139138,Action,2013.0,3914.0
76561198048139138,Action,2013.0,1404.0
76561198048139138,Adventure,2013.0,1404.0
76561198048139138,Indie,2013.0,1404.0
76561198048139138,Simulation,2013.0,1404.0
76561198048139138,Strategy,2014.0,44373.0
76561198048139138,Strategy,2013.0,2161.0
76561198089191476,Action,2015.0,794.0
76561198089191476,Adventure,2015.0,794.0
76561198089191476,Casual,2015.0,794.0
76561198089191476,Indie,2015.0,794.0
76561198089191476,Rpg,2015.0,794.0
hardtostopme,Adventure,2014.0,750.0
hardtostopme,Indie,2015.0,2582.0
hardtostopme,Simulation,2015.0,2582.0
hardtostopme,Adventure,2014.0,1209.0
hardtostopme,Racing,2014.0,1209.0
hardtostopme,Simulation,2014.0,1209.0
hardtostopme,Action,2014.0,1177.0
hardtostopme,Adventure,2014.0,1177.0
hardtostopme,Indie,2014.0,1177.0
hardtostopme,Racing,2014.0,1177.0
hardtostopme,Simulation,2014.0,1177.0
hardtostopme,Action,2014.0,275.0
hardtostopme,Adventure,2014.0,275.0
hardtostopme,Simulation,2014.0,275.0
hardtostopme,Action,2015.0,5025.0
hardtostopme,Adventure,2015.0,5025.0
captainamerica9662,Adventure,2015.0,759.0
captainamerica9662,Indie,2015.0,759.0
captainamerica9662,Early Access,2015.0,759.0
gftdfc,Action,2011.0,1245.0
gftdfc,Action,2011.0,1367.0
gftdfc,Adventure,2011.0,1367.0
gftdfc,Indie,2011.0,1367.0
gftdfc,Rpg,2011.0,1367.0
76561198074333465,Indie,2014.0,128.0
DarkKnight2599,Action,2015.0,45614.0
76561198079314761,Action,2014.0,22081.0
76561198079314761,Free To Play,2014.0,22081.0
76561198079314761,Action,2014.0,46917.0
76561198079314761,Adventure,2014.0,46917.0
76561198079314761,Casual,2014.0,46917.0
76561198079314761,Free To Play,2014.0,46917.0
76561198079314761,Massively Multiplayer,2014.0,46917.0
76561198079314761,Rpg,2014.0,46917.0
76561198079314761,Action,2014.0,139.0
76561198079314761,Indie,2014.0,139.0
76561198079314761,Simulation,2014.0,139.0
76561198079314761,Action,2014.0,550.0
76561198079314761,Adventure,2014.0,550.0
76561198079314761,Indie,2014.0,550.0
76561198079314761,Rpg,2014.0,550.0
76561198079314761,Action,2014.0,112.0
76561198079314761,Indie,2014.0,112.0
76561198093167547,Indie,2014.0,4511.0
76561198093167547,Simulation,2014.0,4511.0
76561198093167547,Action,2013.0,1706.0
76561198093167547,Adventure,2013.0,1706.0
76561198093167547,Indie,2013.0,1706.0
76561198093167547,Rpg,2013.0,1706.0
76561198072534476,Action,2014.0,2841.0
76561198072534476,Indie,2014.0,2841.0
76561198072534476,Strategy,2014.0,2841.0
Darknight234,Action,2014.0,118606.0
Darknight234,Action,2013.0,1006.0
Darknight234,Free To Play,2013.0,1006.0
Darknight234,Massively Multiplayer,2013.0,1006.0
Darknight234,Action,2013.0,342.0
Darknight234,Indie,2013.0,342.0
Darknight234,Strategy,2013.0,342.0
Thedarkpotato,Action,2014.0,6810.0
The_Dark_Liger,Indie,2015.0,302.0
The_Dark_Liger,Rpg,2015.0,302.0
The_Dark_Liger,Strategy,2015.0,302.0
Dark_samaCH_PONY,Rpg,2015.0,2213.0
Dark_samaCH_PONY,Strategy,2015.0,2213.0
Dark_samaCH_PONY,Action,2014.0,158.0
Dark_samaCH_PONY,Adventure,2014.0,158.0
Dark_samaCH_PONY,Racing,2014.0,158.0
Dark_samaCH_PONY,Action,2014.0,4367.0
Dark_samaCH_PONY,Adventure,2014.0,4367.0
DANGERMOOOUSE,Rpg,2013.0,5618.0
DANGERMOOOUSE,Action,2012.0,8413.0
DANGERMOOOUSE,Adventure,2012.0,8413.0
DANGERMOOOUSE,Indie,2012.0,8413.0
DANGERMOOOUSE,Rpg,2012.0,8413.0
agenteagle,Action,2013.0,35.0
agenteagle,Action,2013.0,405.0
agenteagle,Action,2014.0,419.0
DarthDunsparce,Action,2015.0,1359.0
DarthDunsparce,Action,2014.0,22142.0
DarthDunsparce,Rpg,2014.0,22142.0
DarthDunsparce,Action,2015.0,113.0
DarthDunsparce,Adventure,2015.0,113.0
DarthDunsparce,Free To Play,2015.0,113.0
DarthDunsparce,Indie,2015.0,113.0
DarthDunsparce,Massively Multiplayer,2015.0,113.0
DarthDunsparce,Rpg,2015.0,113.0
DarthDunsparce,Action,2015.0,51.0
DarthDunsparce,Free To Play,2015.0,51.0
DarthDunsparce,Indie,2015.0,100.0
DarthDunsparce,Simulation,2015.0,100.0
darvvin,Indie,2014.0,10472.0
darvvin,Simulation,2014.0,10472.0
darvvin,Casual,2015.0,736.0
darvvin,Indie,2015.0,736.0
darvvin,Simulation,2015.0,736.0
darvvin,Strategy,2015.0,736.0
darvvin,Action,2015.0,95920.0
darvvin,Action,2015.0,171.0
darvvin,Adventure,2015.0,171.0
darvvin,Indie,2015.0,171.0
dascorpi0n,Indie,2011.0,242588.0
dascorpi0n,Simulation,2011.0,242588.0
Dascuugen,Action,2014.0,7767.0
Dascuugen,Rpg,2014.0,7767.0
Dascuugen,Action,2015.0,803.0
Dwash,Casual,2015.0,630.0
Dwash,Free To Play,2015.0,630.0
Dwash,Massively Multiplayer,2015.0,630.0
Dwash,Rpg,2015.0,630.0
Dwash,Casual,2014.0,3540.0
Dwash,Indie,2014.0,3540.0
Dwash,Simulation,2014.0,3540.0
Dwash,Strategy,2014.0,3540.0
Dwash,Action,2014.0,2257.0
Dwash,Free To Play,2014.0,2257.0
Dwash,Indie,2014.0,2257.0
Dwash,Massively Multiplayer,2014.0,2257.0
Dwash,Rpg,2014.0,2257.0
Dwash,Simulation,2014.0,2257.0
quickquack,Action,2015.0,10148.0
76561198068148027,Indie,2014.0,914.0
76561198068148027,Simulation,2014.0,914.0
FDAOP,Action,2011.0,28.0
FDAOP,Action,2011.0,2115.0
FDAOP,Adventure,2011.0,2115.0
FDAOP,Action,2011.0,1290.0
_Daughter_,Action,2013.0,33045.0
_Daughter_,Action,2014.0,24788.0
_Daughter_,Adventure,2014.0,24788.0
_Daughter_,Indie,2014.0,24788.0
_Daughter_,Massively Multiplayer,2014.0,24788.0
_Daughter_,Rpg,2014.0,24788.0
_Daughter_,Early Access,2014.0,24788.0
76561198077728175,Action,2014.0,4919.0
76561198077728175,Action,2014.0,1338.0
76561198077728175,Action,2015.0,84.0
76561198077728175,Free To Play,2015.0,84.0
76561198077728175,Early Access,2015.0,84.0
76561198064372862,Action,2013.0,2877.0
76561198064372862,Action,2013.0,1138.0
76561198064372862,Indie,2013.0,1138.0
76561198064372862,Action,2015.0,491.0
76561198064372862,Indie,2015.0,491.0
76561198064372862,Strategy,2015.0,491.0
Dplayedition,Action,2014.0,2040.0
Dplayedition,Action,2014.0,2218.0
Dplayedition,Adventure,2014.0,2218.0
Dplayedition,Indie,2015.0,1396.0
Dplayedition,Simulation,2015.0,1396.0
Dplayedition,Action,2014.0,1265.0
Dplayedition,Adventure,2014.0,1265.0
Dplayedition,Indie,2014.0,1265.0
Dplayedition,Simulation,2014.0,1265.0
Dplayedition,Early Access,2014.0,1265.0
Dplayedition,Action,2014.0,449.0
Dplayedition,Adventure,2014.0,449.0
Dplayedition,Indie,2014.0,449.0
Dplayedition,Action,2014.0,6312.0
Dplayedition,Adventure,2014.0,6312.0
Dplayedition,Indie,2014.0,6312.0
Dplayedition,Massively Multiplayer,2014.0,6312.0
Dplayedition,Rpg,2014.0,6312.0
Dplayedition,Early Access,2014.0,6312.0
Dplayedition,Adventure,2014.0,51.0
Dplayedition,Indie,2014.0,51.0
Dplayedition,Rpg,2014.0,51.0
yourmumshouselolswag420blaze,Strategy,2014.0,17106.0
voaDs,Action,2015.0,182.0
voaDs,Indie,2015.0,15382.0
voaDs,Simulation,2015.0,15382.0
voaDs,Action,2015.0,336.0
voaDs,Action,2015.0,779.0
voaDs,Action,2015.0,1016.0
davidmwilliams,Casual,2015.0,280.0
davidmwilliams,Indie,2015.0,280.0
davidmwilliams,Action,2015.0,10.0
davidmwilliams,Adventure,2015.0,10.0
davidmwilliams,Indie,2015.0,10.0
davidmwilliams,Rpg,2015.0,10.0
76561198084694331,Action,2014.0,7.0
NymphIsBae,Action,2015.0,3442.0
NymphIsBae,Rpg,2015.0,3442.0
dayfoe,Action,2015.0,244.0
dayfoe,Indie,2015.0,244.0
dayfoe,Action,2014.0,771.0
dazisbored,Action,2013.0,757.0
golddragon888,Action,2015.0,76.0
golddragon888,Adventure,2015.0,76.0
golddragon888,Casual,2015.0,76.0
golddragon888,Free To Play,2015.0,76.0
golddragon888,Indie,2015.0,76.0
76561198099350431,Action,2014.0,1103.0
76561198099350431,Action,2014.0,618.0
76561198016610271,Rpg,2014.0,568.0
76561198016610271,Action,2014.0,483.0
76561198016610271,Rpg,2014.0,483.0
OrangJagoBanget,Action,2015.0,24568.0
deadtrooper6424,Indie,2013.0,7589.0
deadtrooper6424,Simulation,2013.0,7589.0
deadtrooper6424,Action,2015.0,1437.0
deadtrooper6424,Adventure,2015.0,1437.0
deadtrooper6424,Action,2015.0,558.0
deadtrooper6424,Casual,2014.0,145.0
deadtrooper6424,Free To Play,2014.0,145.0
deadtrooper6424,Indie,2014.0,145.0
deadtrooper6424,Action,2014.0,1215.0
deadtrooper6424,Action,2015.0,519.0
deadtrooper6424,Adventure,2015.0,519.0
deadtrooper6424,Casual,2015.0,519.0
deadtrooper6424,Indie,2015.0,519.0
deadtrooper6424,Action,2015.0,371.0
deadtrooper6424,Adventure,2015.0,371.0
deadtrooper6424,Indie,2015.0,371.0
deadtrooper6424,Simulation,2015.0,371.0
76561198075026598,Action,2014.0,68632.0
daelak,Action,2015.0,348.0
daelak,Adventure,2015.0,348.0
daelak,Indie,2015.0,348.0
76561198058858525,Action,2014.0,1885.0
76561198058858525,Adventure,2014.0,1885.0
76561198037086921,Action,2014.0,6249.0
76561198037086921,Adventure,2014.0,6249.0
76561198037086921,Indie,2014.0,6249.0
76561198037086921,Massively Multiplayer,2014.0,6249.0
76561198037086921,Rpg,2014.0,6249.0
76561198037086921,Early Access,2014.0,6249.0
76561198037086921,Adventure,2015.0,513.0
76561198037086921,Indie,2015.0,337.0
76561198037086921,Simulation,2015.0,337.0
76561198037086921,Strategy,2015.0,337.0
Death159951,Action,2015.0,3059.0
Death159951,Rpg,2015.0,3059.0
deathlord549,Action,2015.0,660.0
deathlord549,Indie,2015.0,660.0
deathlord549,Massively Multiplayer,2015.0,660.0
deathlord549,Early Access,2015.0,660.0
deathlord549,Action,2015.0,8800.0
deathlord549,Adventure,2015.0,8800.0
deathlord549,Casual,2015.0,8800.0
deathlord549,Free To Play,2015.0,8800.0
deathlord549,Indie,2015.0,8800.0
deathlord549,Action,2015.0,8543.0
PingazForDays,Action,2013.0,8415.0
PingazForDays,Rpg,2013.0,8415.0
PingazForDays,Action,2015.0,51754.0
PingazForDays,Action,2015.0,23534.0
PingazForDays,Adventure,2015.0,23534.0
76561198079557901,Indie,2013.0,27306.0
76561198079557901,Simulation,2013.0,27306.0
76561198079557901,Action,2014.0,39031.0
76561198079557901,Action,2014.0,2382.0
decnov81,Action,2015.0,6095.0
decnov81,Adventure,2015.0,6095.0
decnov81,Indie,2015.0,6095.0
decnov81,Rpg,2015.0,6095.0
decronus,Indie,2013.0,26.0
decronus,Simulation,2013.0,26.0
decronus,Action,2015.0,2035.0
decronus,Adventure,2015.0,2035.0
decronus,Indie,2015.0,2035.0
WarlordPro,Action,2014.0,2018.0
flyinghigherthanakite,Action,2014.0,141.0
flyinghigherthanakite,Indie,2014.0,141.0
dpskipper,Indie,2014.0,5541.0
dpskipper,Simulation,2014.0,5541.0
dpskipper,Casual,2014.0,1093.0
dpskipper,Indie,2014.0,1093.0
dpskipper,Simulation,2014.0,1093.0
dpskipper,Strategy,2014.0,1093.0
dpskipper,Simulation,2015.0,957.0
dpskipper,Simulation,2015.0,429.0
76561198043580332,Casual,2013.0,125.0
76561198043580332,Free To Play,2013.0,125.0
76561198043580332,Massively Multiplayer,2013.0,125.0
76561198043580332,Rpg,2013.0,125.0
76561198043580332,Action,2015.0,1135.0
76561198043580332,Adventure,2015.0,1135.0
76561198043580332,Indie,2015.0,1135.0
76561198043580332,Simulation,2015.0,1135.0
76561198043580332,Early Access,2015.0,1135.0
SuicidalSpree,Action,2015.0,6170.0
SuicidalSpree,Adventure,2015.0,6170.0
defox01,Action,2015.0,1451.0
defox01,Adventure,2015.0,1451.0
defox01,Adventure,2015.0,236.0
defox01,Indie,2015.0,236.0
defox01,Rpg,2015.0,236.0
defox01,Strategy,2014.0,8393.0
76561198097700773,Simulation,2015.0,4904.0
76561198097700773,Strategy,2015.0,4904.0
Delirious_Panda,Action,2013.0,2526.0
Delirious_Panda,Rpg,2013.0,2526.0
Delirious_Panda,Action,2015.0,43486.0
Delirious_Panda,Action,2014.0,64446.0
Delirious_Panda,Free To Play,2014.0,64446.0
Delirious_Panda,Action,2014.0,853.0
Delirious_Panda,Indie,2014.0,853.0
Delirious_Panda,Massively Multiplayer,2014.0,853.0
Delirious_Panda,Early Access,2014.0,853.0
Delirious_Panda,Action,2015.0,1293.0
Delirious_Panda,Adventure,2015.0,1293.0
Delirious_Panda,Indie,2015.0,1293.0
Delirious_Panda,Rpg,2015.0,1293.0
Delirious_Panda,Early Access,2015.0,1293.0
Delirious_Panda,Action,2014.0,69.0
dellerd,Action,2013.0,987.0
dellerd,Indie,2013.0,987.0
dellerd,Strategy,2013.0,987.0
dellerd,Adventure,2014.0,148.0
dellerd,Indie,2014.0,148.0
dellerd,Rpg,2014.0,148.0
76561198061157859,Action,2014.0,13920.0
76561198061157859,Action,2014.0,295.0
76561198061157859,Adventure,2014.0,634.0
76561198061157859,Casual,2014.0,634.0
76561198061157859,Strategy,2014.0,634.0
aeternum_solus,Indie,2014.0,1964.0
aeternum_solus,Simulation,2014.0,1964.0
aeternum_solus,Strategy,2014.0,1964.0
aeternum_solus,Simulation,2014.0,569.0
aeternum_solus,Adventure,2014.0,251.0
aeternum_solus,Racing,2014.0,251.0
aeternum_solus,Simulation,2014.0,251.0
aeternum_solus,Simulation,2014.0,12.0
aeternum_solus,Simulation,2014.0,8.0
aeternum_solus,Simulation,2014.0,37.0
aeternum_solus,Strategy,2014.0,23.0
majorduck,Action,2014.0,297.0
majorduck,Adventure,2014.0,297.0
majorduck,Strategy,2014.0,1686.0
majorduck,Casual,2014.0,57.0
majorduck,Indie,2014.0,57.0
majorduck,Simulation,2014.0,57.0
